ticker,token_symbol,platform,contract,size_usdt,market_open,market_status,token_price,reference_price,divergence_pct,status,buy_error_code,buy_error_msg,exit_error_code,exit_error_msg,buy_vendor,sell_vendor,buy_price_impact,sell_price_impact,recovered_usdt,quoted_roundtrip_loss_pct,anomalies
AMZN,AMZNon,ondo,0x4553cfe1c09f37f38b12dc509f676964e392f8fc,500,True,postmarket,246.16,246.16,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,500.157826644986982944,-0.031565328997396588800,NORMAL
AMZN,AMZNon,ondo,0x4553cfe1c09f37f38b12dc509f676964e392f8fc,1000,True,postmarket,246.16,246.16,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,1000.315653289973965888,-0.031565328997396588800,NORMAL
AMZN,AMZNon,ondo,0x4553cfe1c09f37f38b12dc509f676964e392f8fc,3000,True,postmarket,246.16,246.16,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,3000.946959869921556736,-0.031565328997385224533333333333333333333333333333333,NORMAL
META,METAB,bstock,0x7425889fe94f9d693e8daefe88bcced6acfef4c0,100,True,,674.68000000,674.68,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,99.978769207933339656,0.02123079206666034400,NORMAL
META,METAB,bstock,0x7425889fe94f9d693e8daefe88bcced6acfef4c0,500,True,,674.68000000,674.68,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,499.89478695006613408,0.02104260998677318400,NORMAL
META,METAB,bstock,0x7425889fe94f9d693e8daefe88bcced6acfef4c0,1000,True,,674.68000000,674.68,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,999.805778432267516096,0.019422156773248390400,NORMAL
META,METAB,bstock,0x7425889fe94f9d693e8daefe88bcced6acfef4c0,3000,True,,674.68000000,674.68,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,2999.321541684911608064,0.022615277169613064533333333333333333333333333333333,NORMAL
META,METAon,ondo,0xd7df5863a3e742f0c767768cdfcb63f09e0422f6,100,True,postmarket,676.125458026019952819,674.588,0.2279106693300137000658179511049707376947114386900,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.988841040391221784,0.01115895960877821600,NORMAL
META,METAon,ondo,0xd7df5863a3e742f0c767768cdfcb63f09e0422f6,500,True,postmarket,676.125458026019952819,674.588,0.2279106693300137000658179511049707376947114386900,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,499.944205201956208384,0.011158959608758323200,NORMAL
META,METAon,ondo,0xd7df5863a3e742f0c767768cdfcb63f09e0422f6,1000,True,postmarket,676.125458026019952819,674.588,0.2279106693300137000658179511049707376947114386900,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,999.888410403912416768,0.011158959608758323200,NORMAL
META,METAon,ondo,0xd7df5863a3e742f0c767768cdfcb63f09e0422f6,3000,True,postmarket,676.125458026019952819,674.588,0.2279106693300137000658179511049707376947114386900,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,2999.665231211736681984,0.011158959608777267200,NORMAL
GOOGL,GOOGLB,bstock,0x3f53de71c126bdabae20f9cd64848d317f6c3238,100,True,,343.63000000,343.465803,0.0478059237821705353298302014655007735952100011500,OK,,,,,LiquidMesh,LiquidMesh,0.0004041764,-0.0000000000,100.004421811022169208,-0.00442181102216920800,NORMAL
GOOGL,GOOGLB,bstock,0x3f53de71c126bdabae20f9cd64848d317f6c3238,500,True,,343.63000000,343.465803,0.0478059237821705353298302014655007735952100011500,OK,,,,,LiquidMesh,LiquidMesh,0.0004488797,0.0000000000,499.999258021880564224,0.000148395623887155200,NORMAL
GOOGL,GOOGLB,bstock,0x3f53de71c126bdabae20f9cd64848d317f6c3238,1000,True,,343.63000000,343.465803,0.0478059237821705353298302014655007735952100011500,OK,,,,,LiquidMesh,LiquidMesh,0.0005047532,0.0000000000,999.929059498324590976,0.007094050167540902400,NORMAL
GOOGL,GOOGLB,bstock,0x3f53de71c126bdabae20f9cd64848d317f6c3238,3000,True,,343.63000000,343.465803,0.0478059237821705353298302014655007735952100011500,OK,,,,,LiquidMesh,LiquidMesh,0.0005453418,-0.0000000000,2999.231647451594653952,0.025611751613511534933333333333333333333333333333333,NORMAL
GOOGL,GOOGLon,ondo,0x091fc7778e6932d4009b087b191d1ee3bac5729a,100,True,postmarket,344.074457911766887472,343.23,0.2460326637435211001369344171546776214200390408800,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,100.033789977507979072,-0.03378997750797907200,NORMAL
GOOGL,GOOGLon,ondo,0x091fc7778e6932d4009b087b191d1ee3bac5729a,500,True,postmarket,344.074457911766887472,343.23,0.2460326637435211001369344171546776214200390408800,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,500.168949887539838528,-0.033789977507967705600,NORMAL
GOOGL,GOOGLon,ondo,0x091fc7778e6932d4009b087b191d1ee3bac5729a,1000,True,postmarket,344.074457911766887472,343.23,0.2460326637435211001369344171546776214200390408800,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,1000.337899775079677056,-0.033789977507967705600,NORMAL
GOOGL,GOOGLon,ondo,0x091fc7778e6932d4009b087b191d1ee3bac5729a,3000,True,postmarket,344.074457911766887472,343.23,0.2460326637435211001369344171546776214200390408800,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,3001.013699325239031296,-0.033789977507967709866666666666666666666666666666667,NORMAL
AMD,AMDB,bstock,0x75fd4cf6f8392e41e70391d60c90c0d5211603a1,100,True,,513.37000000,513.37,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,99.813021260658715048,0.18697873934128495200,NORMAL
AMD,AMDB,bstock,0x75fd4cf6f8392e41e70391d60c90c0d5211603a1,500,True,,513.37000000,513.37,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,499.067344325442434176,0.186531134911513164800,NORMAL
AMD,AMDB,bstock,0x75fd4cf6f8392e41e70391d60c90c0d5211603a1,1000,True,,513.37000000,513.37,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,998.128979864116104192,0.187102013588389580800,NORMAL
AMD,AMDB,bstock,0x75fd4cf6f8392e41e70391d60c90c0d5211603a1,3000,True,,513.37000000,513.37,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,2994.404249136145608704,0.18652502879514637653333333333333333333333333333333,NORMAL
AMD,AMDon,ondo,0x9f16e46c73b43bdb70861247d537bee4ea18f639,100,True,postmarket,512.733333,512.733333,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,100.001491990404915104,-0.00149199040491510400,NORMAL
AMD,AMDon,ondo,0x9f16e46c73b43bdb70861247d537bee4ea18f639,500,True,postmarket,512.733333,512.733333,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,500.056231651200619136,-0.011246330240123827200,NORMAL
AMD,AMDon,ondo,0x9f16e46c73b43bdb70861247d537bee4ea18f639,1000,True,postmarket,512.733333,512.733333,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,1000.014919904049179392,-0.001491990404917939200,NORMAL
AMD,AMDon,ondo,0x9f16e46c73b43bdb70861247d537bee4ea18f639,3000,True,postmarket,512.733333,512.733333,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,3000.044759712147424512,-0.001491990404914150400,NORMAL
AXTI,AXTIB,bstock,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,100,True,,64.80000000,64.8,0E-7,NO_BUY_ROUTE,40374,Insufficient liquidity for a quote. Please decrease the transaction amount or try again later.,,,,,,,,,ENTRY_INSUFFICIENT_LIQUIDITY
AXTI,AXTIB,bstock,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,500,True,,64.80000000,64.8,0E-7,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,497.4041146016941184,0.5191770796611763200,HIGH_ROUNDTRIP_COST
AXTI,AXTIB,bstock,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,1000,True,,64.80000000,64.8,0E-7,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,994.830505893395752512,0.516949410660424748800,HIGH_ROUNDTRIP_COST
AXTI,AXTIB,bstock,0x9bdc8b470dbf89dbcb123587c6f5e49cca3463be,3000,True,,64.80000000,64.8,0E-7,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,2984.744536335726479616,0.508515455475784012800,HIGH_ROUNDTRIP_COST
AXTI,AXTIon,ondo,0x0c50323af81d5c33822c6add256fb9093d42bc74,100,True,postmarket,64.78,64.78,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.874778872311281928,0.12522112768871807200,NORMAL
AXTI,AXTIon,ondo,0x0c50323af81d5c33822c6add256fb9093d42bc74,500,True,postmarket,64.78,64.78,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,499.373894361556381216,0.125221127688723756800,NORMAL
AXTI,AXTIon,ondo,0x0c50323af81d5c33822c6add256fb9093d42bc74,1000,True,postmarket,64.78,64.78,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,998.285761989702109504,0.171423801029789049600,NORMAL
AXTI,AXTIon,ondo,0x0c50323af81d5c33822c6add256fb9093d42bc74,3000,True,postmarket,64.78,64.78,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,2995.319170189643955456,0.156027660345201484800,NORMAL
CRCL,CRCLB,bstock,0x80f3d493ebce97e343c53d29a137942416b4ffc0,100,True,,81.16000000,81.16,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.821837836051038208,0.17816216394896179200,NORMAL
CRCL,CRCLB,bstock,0x80f3d493ebce97e343c53d29a137942416b4ffc0,500,True,,81.16000000,81.16,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,499.109189180255174656,0.178162163948965068800,NORMAL
CRCL,CRCLB,bstock,0x80f3d493ebce97e343c53d29a137942416b4ffc0,1000,True,,81.16000000,81.16,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,998.230325319024246784,0.176967468097575321600,NORMAL
CRCL,CRCLB,bstock,0x80f3d493ebce97e343c53d29a137942416b4ffc0,3000,True,,81.16000000,81.16,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,2994.36095309543374848,0.18796823015220838400,NORMAL
CRCL,CRCLon,ondo,0x992879cd8ce0c312d98648875b5a8d6d042cbf34,100,True,postmarket,81.005,81.005,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,99.925925925925923824,0.07407407407407617600,NORMAL
CRCL,CRCLon,ondo,0x992879cd8ce0c312d98648875b5a8d6d042cbf34,500,True,postmarket,81.005,81.005,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,499.629629629629675936,0.074074074074064812800,NORMAL
CRCL,CRCLon,ondo,0x992879cd8ce0c312d98648875b5a8d6d042cbf34,1000,True,postmarket,81.005,81.005,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,999.259259259259351872,0.074074074074064812800,NORMAL
CRCL,CRCLon,ondo,0x992879cd8ce0c312d98648875b5a8d6d042cbf34,3000,True,postmarket,81.005,81.005,0,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,2997.777777777777828352,0.074074074074072388266666666666666666666666666666667,NORMAL
RKLB,RKLBB,bstock,0xc8da12cbcce7c45180692a6420b0076e03a5179a,100,True,,63.71000000,63.71,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,-0.0000000000,99.908734395523850936,0.09126560447614906400,NORMAL
RKLB,RKLBB,bstock,0xc8da12cbcce7c45180692a6420b0076e03a5179a,500,True,,63.71000000,63.71,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,0.0000000000,499.543671977619169408,0.091265604476166118400,NORMAL
RKLB,RKLBB,bstock,0xc8da12cbcce7c45180692a6420b0076e03a5179a,1000,True,,63.71000000,63.71,0.000000,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,999.078641704442361536,0.092135829555763846400,NORMAL
RKLB,RKLBB,bstock,0xc8da12cbcce7c45180692a6420b0076e03a5179a,3000,True,,63.71000000,63.71,0.000000,OK,,,,,LiquidMesh,LiquidMesh,-0.0000000000,0.0000000000,2997.234271779517712384,0.092190940682742920533333333333333333333333333333333,NORMAL
RKLB,RKLBon,ondo,0xb4d695569236273745b4cd54b539b1b9cc1513af,100,True,postmarket,63.561429,63.561429,0,OK,,,,,LiquidMesh,LiquidMesh,0.0000000000,-0.0000000000,100.028572392071779976,-0.02857239207177997600,NORMAL
